Order ID,Order Date,Region,Category,Product Name,Quantity,Price,Sales,Profit
ORD-105014,2023-11-26,North,Office Supplies,Paper,5,480.39,2401.95,322.1
ORD-105015,2023-12-30,East,Furniture,Bookcase,10,481.9,4819.0,1310.44
ORD-105016,2022-09-09,South,Technology,Mouse,7,496.09,3472.63,1003.86
ORD-105017,2024-02-03,South,Office Supplies,Pen,8,351.18,2809.44,744.95
ORD-105018,2023-12-31,North,Technology,Mouse,1,154.25,154.25,38.7
ORD-105019,2024-10-26,North,Office Supplies,Paper,7,380.77,2665.39,167.13
ORD-105020,2022-07-01,West,Furniture,Chair,6,455.81,2734.86,602.01
ORD-105021,2022-07-11,South,Office Supplies,Notebook,10,231.11,2311.1,249.32
ORD-105022,2022-04-05,West,Technology,Printer,10,342.42,3424.2,378.86
ORD-105023,2024-12-08,North,Furniture,Sofa,10,478.05,4780.5,1294.74
ORD-105024,2022-02-20,East,Office Supplies,Envelope,2,21.54,43.08,6.16
ORD-105025,2022-07-10,North,Office Supplies,Pen,2,187.86,375.72,38.0
ORD-105026,2023-08-07,West,Furniture,Table,1,21.32,21.32,4.84
ORD-105027,2024-06-06,South,Office Supplies,Pen,4,252.39,1009.56,61.22
ORD-105028,2024-11-28,West,Furniture,Table,3,472.1,1416.3,422.87
ORD-105029,2024-12-17,South,Furniture,Desk,5,145.25,726.25,206.82
ORD-105030,2024-07-16,West,Office Supplies,Paper,7,205.07,1435.49,340.11
ORD-105031,2023-04-22,North,Technology,Monitor,5,258.69,1293.45,94.65
ORD-105032,2024-06-09,West,Technology,Monitor,5,242.96,1214.8,105.96
ORD-105033,2022-03-03,East,Technology,Keyboard,5,234.23,1171.15,222.17
ORD-105034,2024-06-08,West,Office Supplies,Pen,7,123.61,865.27,171.73
ORD-105035,2024-08-29,North,Office Supplies,Notebook,8,413.27,3306.16,415.21
ORD-105036,2023-09-30,South,Office Supplies,Envelope,7,265.6,1859.2,401.47
ORD-105037,2023-03-21,West,Technology,Keyboard,10,310.22,3102.2,414.89
ORD-105038,2024-06-14,East,Furniture,Bookcase,7,158.92,1112.44,95.72
ORD-105039,2022-11-09,North,Office Supplies,Notebook,7,397.16,2780.12,544.44
ORD-105040,2023-07-04,West,Furniture,Desk,10,197.36,1973.6,305.07
ORD-105041,2023-01-08,North,Office Supplies,Paper,3,290.39,871.17,215.76
ORD-105042,2024-02-25,East,Furniture,Table,9,247.87,2230.83,215.13
ORD-105043,2023-03-02,West,Furniture,Table,4,245.56,982.24,186.13
ORD-105044,2022-05-12,West,Technology,Laptop,4,259.77,1039.08,179.75
ORD-105045,2024-10-12,East,Technology,Printer,9,126.08,1134.72,320.06
ORD-105046,2023-10-29,West,Technology,Keyboard,8,332.98,2663.84,567.22
ORD-105047,2024-10-25,West,Office Supplies,Notebook,7,283.0,1981.0,100.1
ORD-105048,2022-09-27,North,Technology,Keyboard,7,320.41,2242.87,380.71
ORD-105049,2023-06-25,East,Technology,Keyboard,4,484.22,1936.88,540.14
ORD-105050,2024-01-23,North,Furniture,Sofa,7,58.15,407.05,118.26
ORD-105051,2023-06-03,East,Technology,Monitor,3,25.94,77.82,9.57
ORD-105052,2024-06-26,West,Furniture,Desk,5,230.68,1153.4,86.43
ORD-105053,2023-05-27,North,Technology,Monitor,6,46.0,276.0,53.44
ORD-105054,2022-02-14,East,Office Supplies,Envelope,6,207.38,1244.28,257.36
ORD-105055,2023-10-17,East,Furniture,Table,1,273.99,273.99,56.57
ORD-105056,2024-10-22,South,Furniture,Table,8,450.03,3600.24,549.72
ORD-105057,2022-04-08,West,Furniture,Table,5,68.78,343.9,34.77
ORD-105058,2022-03-25,West,Furniture,Chair,9,309.72,2787.48,193.33
ORD-105059,2024-01-15,North,Technology,Laptop,3,67.82,203.46,14.32
ORD-105060,2023-08-29,West,Technology,Keyboard,10,416.78,4167.8,631.87
ORD-105061,2023-11-15,North,Office Supplies,Envelope,3,239.18,717.54,162.04
ORD-105062,2022-07-15,West,Technology,Printer,2,401.88,803.76,83.5
ORD-105063,2023-10-02,North,Office Supplies,Pen,1,315.62,315.62,53.59
ORD-105064,2023-03-29,North,Office Supplies,Notebook,1,216.91,216.91,11.43
ORD-105065,2024-04-02,North,Furniture,Table,9,295.9,2663.1,324.57
ORD-105066,2023-08-02,North,Furniture,Sofa,8,123.41,987.28,255.3
ORD-105067,2022-06-19,South,Furniture,Bookcase,10,67.5,675.0,81.34
ORD-105068,2024-05-20,West,Furniture,Table,7,178.94,1252.58,330.65
ORD-105069,2024-04-02,South,Furniture,Table,2,452.64,905.28,264.35
ORD-105070,2024-05-07,North,Technology,Printer,3,129.02,387.06,50.89
ORD-105071,2024-07-24,West,Technology,Monitor,3,447.65,1342.95,293.59
ORD-105072,2022-10-22,North,Technology,Mouse,8,363.39,2907.12,227.29
ORD-105073,2024-09-25,West,Furniture,Bookcase,1,216.0,216.0,10.95
ORD-105074,2022-12-31,North,Technology,Laptop,2,350.42,700.84,51.04
ORD-105075,2023-01-05,South,Technology,Mouse,4,185.66,742.64,184.87
ORD-105076,2022-02-04,South,Office Supplies,Pen,6,139.96,839.76,101.17
ORD-105077,2024-05-07,North,Office Supplies,Notebook,6,239.17,1435.02,91.86
ORD-105078,2023-01-21,East,Technology,Printer,3,431.04,1293.12,292.98
ORD-105079,2023-07-10,South,Furniture,Chair,3,200.99,602.97,70.11
ORD-105080,2023-11-09,East,Office Supplies,Envelope,2,288.9,577.8,49.5
ORD-105081,2022-05-13,North,Furniture,Bookcase,6,356.5,2139.0,398.05
ORD-105082,2022-04-13,North,Furniture,Bookcase,10,114.57,1145.7,138.75
ORD-105083,2024-05-03,South,Technology,Monitor,4,383.16,1532.64,79.13
ORD-105084,2023-02-01,East,Technology,Keyboard,8,351.78,2814.24,177.96
ORD-105085,2022-09-02,East,Office Supplies,Envelope,7,386.68,2706.76,313.68
ORD-105086,2022-10-28,North,Technology,Mouse,2,394.21,788.42,41.53
ORD-105087,2022-05-06,West,Office Supplies,Notebook,2,410.36,820.72,111.0
ORD-105088,2023-04-04,South,Office Supplies,Envelope,4,460.61,1842.44,381.19
ORD-105089,2024-07-08,North,Office Supplies,Binder,9,190.19,1711.71,312.04
ORD-105090,2024-02-07,West,Technology,Mouse,1,180.53,180.53,13.29
ORD-105091,2022-03-04,South,Office Supplies,Pen,2,490.61,981.22,217.25
ORD-105092,2024-02-15,North,Office Supplies,Notebook,10,385.69,3856.9,375.28
ORD-105093,2023-03-10,West,Office Supplies,Paper,7,147.32,1031.24,180.36
ORD-105094,2023-09-07,East,Office Supplies,Envelope,1,195.93,195.93,44.29
ORD-105095,2022-11-02,East,Office Supplies,Notebook,6,287.61,1725.66,488.1
ORD-105096,2024-10-15,North,Technology,Mouse,7,433.18,3032.26,156.7
ORD-105097,2022-01-26,South,Technology,Mouse,8,271.3,2170.4,460.14
ORD-105098,2024-07-10,South,Technology,Monitor,2,292.58,585.16,149.04
ORD-105099,2024-02-24,South,Technology,Laptop,2,65.03,130.06,20.68
ORD-105100,2023-03-28,North,Furniture,Chair,7,420.03,2940.21,578.95
ORD-105101,2022-01-08,East,Furniture,Desk,9,38.29,344.61,57.49
ORD-105102,2024-10-20,South,Furniture,Table,7,335.05,2345.35,426.49
ORD-105103,2024-08-10,West,Technology,Printer,8,426.31,3410.48,839.74
ORD-105104,2022-10-02,West,Furniture,Bookcase,7,255.73,1790.11,483.75
ORD-105105,2024-05-24,East,Furniture,Chair,10,454.84,4548.4,575.27
ORD-105106,2023-02-19,West,Furniture,Sofa,6,481.07,2886.42,405.55
ORD-105107,2022-12-09,North,Office Supplies,Envelope,3,23.27,69.81,18.59
ORD-105108,2024-04-01,East,Furniture,Table,4,428.46,1713.84,398.18
ORD-105109,2024-12-22,East,Office Supplies,Binder,10,91.48,914.8,56.0
ORD-105110,2024-05-19,North,Technology,Keyboard,8,374.77,2998.16,808.96
ORD-105111,2024-08-26,West,Office Supplies,Envelope,4,184.74,738.96,59.24
ORD-105112,2024-10-14,West,Furniture,Chair,5,257.25,1286.25,367.83
ORD-105113,2023-05-04,West,Technology,Mouse,6,432.34,2594.04,528.03
ORD-105114,2023-03-19,East,Office Supplies,Notebook,9,121.42,1092.78,160.26
ORD-105115,2022-09-12,West,Office Supplies,Envelope,3,178.58,535.74,130.32
ORD-105116,2022-05-07,South,Furniture,Desk,7,446.57,3125.99,489.05
ORD-105117,2024-02-21,South,Office Supplies,Paper,8,60.41,483.28,34.92
ORD-105118,2023-03-08,South,Technology,Printer,6,123.29,739.74,43.94
ORD-105119,2024-09-06,South,Office Supplies,Paper,9,112.29,1010.61,131.62
ORD-105120,2024-11-21,South,Technology,Printer,8,190.09,1520.72,165.54
ORD-105121,2022-12-18,West,Technology,Monitor,1,72.2,72.2,15.8
ORD-105122,2024-09-10,East,Office Supplies,Binder,9,66.33,596.97,57.65
ORD-105123,2023-08-18,South,Furniture,Sofa,6,65.5,393.0,42.32
ORD-105124,2023-03-29,South,Furniture,Table,2,223.05,446.1,73.62
ORD-105125,2023-05-16,North,Technology,Keyboard,10,327.26,3272.6,724.6
ORD-105126,2023-10-10,North,Technology,Keyboard,6,482.89,2897.34,646.63
ORD-105127,2024-07-28,North,Technology,Mouse,5,105.9,529.5,147.55
ORD-105128,2023-09-11,South,Office Supplies,Notebook,6,107.17,643.02,71.96
ORD-105129,2023-11-08,North,Office Supplies,Paper,8,179.1,1432.8,378.63
ORD-105130,2022-04-13,South,Furniture,Sofa,10,139.48,1394.8,81.82
ORD-105131,2024-07-12,East,Furniture,Sofa,6,495.95,2975.7,287.49
ORD-105132,2023-02-13,South,Office Supplies,Notebook,10,54.71,547.1,100.64
ORD-105133,2023-10-27,East,Technology,Laptop,1,202.87,202.87,48.64
ORD-105134,2023-06-29,East,Furniture,Desk,2,34.92,69.84,16.01
ORD-105135,2024-09-23,South,Furniture,Bookcase,10,239.6,2396.0,492.52
ORD-105136,2022-08-23,South,Technology,Keyboard,1,57.87,57.87,10.48
ORD-105137,2022-08-21,West,Furniture,Desk,4,479.9,1919.6,461.98
ORD-105138,2024-01-28,South,Office Supplies,Envelope,8,485.71,3885.68,506.07
ORD-105139,2022-07-26,North,Office Supplies,Notebook,2,165.85,331.7,58.0
ORD-105140,2024-01-27,West,Furniture,Bookcase,7,31.34,219.38,16.04
ORD-105141,2024-02-27,South,Technology,Keyboard,3,154.43,463.29,132.13
ORD-105142,2022-11-30,West,Technology,Keyboard,1,456.46,456.46,132.55
ORD-105143,2024-03-08,East,Furniture,Bookcase,10,356.05,3560.5,329.01
ORD-105144,2022-01-09,East,Office Supplies,Pen,8,419.08,3352.64,237.5
ORD-105145,2023-04-15,East,Technology,Monitor,5,195.54,977.7,272.06
ORD-105146,2024-08-25,East,Office Supplies,Notebook,1,361.77,361.77,22.67
ORD-105147,2022-04-16,North,Furniture,Table,8,291.15,2329.2,567.04
ORD-105148,2023-11-22,South,Furniture,Sofa,3,41.91,125.73,26.16
ORD-105149,2022-01-01,South,Office Supplies,Paper,3,86.9,260.7,54.3
ORD-105150,2022-05-18,West,Technology,Keyboard,7,259.72,1818.04,502.44
ORD-105151,2022-06-25,East,Technology,Mouse,9,367.31,3305.79,915.17
ORD-105152,2023-03-24,South,Technology,Laptop,4,220.2,880.8,123.24
ORD-105153,2022-05-18,East,Furniture,Table,6,452.87,2717.22,609.09
ORD-105154,2024-06-18,North,Technology,Printer,10,53.96,539.6,77.33
ORD-105155,2022-05-02,South,Technology,Printer,6,92.95,557.7,139.84
ORD-105156,2022-06-25,South,Office Supplies,Pen,10,432.08,4320.8,910.74
ORD-105157,2023-07-08,South,Furniture,Bookcase,9,60.89,548.01,42.49
ORD-105158,2024-11-17,South,Furniture,Chair,6,348.22,2089.32,311.71
ORD-105159,2022-09-05,South,Office Supplies,Envelope,5,428.09,2140.45,327.59
ORD-105160,2022-11-29,North,Furniture,Chair,1,58.5,58.5,7.34
ORD-105161,2024-11-02,North,Furniture,Table,5,352.41,1762.05,280.1
ORD-105162,2024-04-05,West,Office Supplies,Envelope,6,314.0,1884.0,350.31
ORD-105163,2024-08-06,South,Office Supplies,Envelope,3,470.05,1410.15,281.98
ORD-105164,2023-11-01,West,Furniture,Sofa,10,476.06,4760.6,1324.8
ORD-105165,2023-10-04,North,Technology,Keyboard,4,398.97,1595.88,366.78
ORD-105166,2022-07-21,North,Office Supplies,Paper,4,35.51,142.04,18.28
ORD-105167,2024-01-06,North,Furniture,Table,7,415.27,2906.89,533.14
ORD-105168,2023-01-10,East,Furniture,Table,9,129.1,1161.9,265.86
ORD-105169,2023-05-31,South,Furniture,Table,7,91.21,638.47,94.66
ORD-105170,2022-01-21,South,Furniture,Table,3,160.0,480.0,136.48
ORD-105171,2024-05-18,South,Technology,Monitor,8,400.92,3207.36,812.7
ORD-105172,2023-09-29,North,Technology,Mouse,3,311.44,934.32,217.64
ORD-105173,2024-05-23,West,Office Supplies,Envelope,7,455.43,3188.01,400.4
ORD-105174,2022-10-02,West,Office Supplies,Binder,2,24.66,49.32,10.48
ORD-105175,2022-02-11,North,Furniture,Bookcase,4,417.12,1668.48,374.97
ORD-105176,2024-10-06,North,Technology,Laptop,3,145.41,436.23,72.19
ORD-105177,2023-01-10,East,Furniture,Bookcase,7,176.45,1235.15,335.15
ORD-105178,2022-12-31,South,Technology,Printer,8,499.05,3992.4,633.2
ORD-105179,2023-01-15,East,Office Supplies,Pen,4,280.0,1120.0,84.95
ORD-105180,2024-02-20,South,Office Supplies,Pen,4,485.27,1941.08,401.1
ORD-105181,2024-11-22,West,Technology,Printer,1,241.66,241.66,71.52
ORD-105182,2023-04-21,South,Furniture,Bookcase,6,452.37,2714.22,445.54
ORD-105183,2024-12-03,North,Office Supplies,Pen,10,303.03,3030.3,590.01
ORD-105184,2023-01-19,West,Furniture,Chair,2,327.15,654.3,84.85
ORD-105185,2023-12-10,North,Technology,Mouse,1,408.47,408.47,120.85
ORD-105186,2024-09-08,West,Office Supplies,Paper,6,8.03,48.18,9.14
ORD-105187,2024-03-29,East,Technology,Printer,4,392.21,1568.84,257.32
ORD-105188,2022-09-14,West,Office Supplies,Binder,2,122.65,245.3,69.56
ORD-105189,2022-05-30,East,Technology,Printer,10,391.67,3916.7,447.68
ORD-105190,2022-12-17,East,Technology,Keyboard,3,450.61,1351.83,264.52
ORD-105191,2023-01-22,South,Technology,Laptop,1,372.54,372.54,75.66
ORD-105192,2024-04-26,North,Technology,Keyboard,4,331.43,1325.72,183.74
ORD-105193,2024-04-21,North,Office Supplies,Paper,8,157.77,1262.16,96.95
ORD-105194,2024-04-03,South,Furniture,Sofa,6,368.4,2210.4,115.94
ORD-105195,2022-05-13,East,Technology,Laptop,8,122.49,979.92,265.29
ORD-105196,2023-06-19,South,Furniture,Table,3,212.81,638.43,143.98
ORD-105197,2023-02-11,North,Office Supplies,Binder,3,112.16,336.48,86.27
ORD-105198,2024-06-22,North,Furniture,Table,2,443.99,887.98,238.25
ORD-105199,2023-12-25,South,Office Supplies,Envelope,5,339.0,1695.0,399.06
ORD-105200,2022-09-03,South,Office Supplies,Notebook,2,452.06,904.12,144.94
ORD-105201,2023-05-16,West,Technology,Printer,8,446.12,3568.96,372.47
ORD-105202,2023-05-04,South,Furniture,Bookcase,2,449.34,898.68,268.78
ORD-105203,2023-05-09,South,Office Supplies,Binder,1,409.12,409.12,95.33
ORD-105204,2022-02-23,East,Technology,Printer,1,121.26,121.26,34.19
ORD-105205,2023-05-14,North,Furniture,Desk,7,152.43,1067.01,307.25
ORD-105206,2022-04-02,North,Office Supplies,Paper,3,38.52,115.56,10.2
ORD-105207,2022-06-28,North,Furniture,Bookcase,8,27.54,220.32,39.54
ORD-105208,2024-08-21,West,Technology,Laptop,9,225.58,2030.22,503.77
ORD-105209,2023-07-31,North,Furniture,Table,10,305.26,3052.6,517.6
ORD-105210,2022-02-12,South,Furniture,Table,5,97.92,489.6,62.59
ORD-105211,2023-02-24,South,Technology,Keyboard,5,156.19,780.95,59.44
ORD-105212,2022-04-03,North,Technology,Keyboard,1,150.64,150.64,22.41
ORD-105213,2022-08-15,East,Furniture,Chair,4,65.37,261.48,35.05
ORD-105214,2022-09-30,East,Technology,Mouse,1,361.77,361.77,86.81
ORD-105215,2024-01-02,South,Furniture,Table,7,378.74,2651.18,792.39
ORD-105216,2024-09-28,North,Technology,Monitor,7,398.48,2789.36,192.99
ORD-105217,2024-07-18,West,Office Supplies,Envelope,8,214.64,1717.12,401.61
ORD-105218,2024-10-21,South,Technology,Laptop,8,235.04,1880.32,129.96
ORD-105219,2024-12-27,North,Furniture,Desk,10,115.49,1154.9,189.54
ORD-105220,2023-07-23,North,Office Supplies,Pen,9,240.89,2168.01,129.45
ORD-105221,2023-10-16,East,Technology,Laptop,6,370.94,2225.64,339.35
ORD-105222,2023-04-03,West,Office Supplies,Paper,5,61.17,305.85,57.77
ORD-105223,2024-04-04,West,Office Supplies,Paper,5,365.32,1826.6,109.62
ORD-105224,2024-09-19,East,Office Supplies,Paper,6,257.45,1544.7,316.59
ORD-105225,2023-05-04,East,Office Supplies,Paper,7,361.54,2530.78,147.4
ORD-105226,2023-04-28,South,Technology,Keyboard,10,95.44,954.4,67.08
ORD-105227,2022-03-05,East,Office Supplies,Notebook,7,117.81,824.67,105.97
ORD-105228,2022-10-15,North,Technology,Mouse,1,370.75,370.75,107.85
ORD-105229,2024-07-28,South,Furniture,Bookcase,9,330.08,2970.72,286.61
ORD-105230,2023-12-15,East,Office Supplies,Notebook,6,379.1,2274.6,496.87
ORD-105231,2024-07-10,North,Technology,Keyboard,9,355.56,3200.04,702.03
ORD-105232,2022-10-05,South,Technology,Mouse,2,382.33,764.66,44.21
ORD-105233,2022-01-19,South,Furniture,Sofa,5,15.72,78.6,18.79
ORD-105234,2022-09-13,North,Technology,Mouse,3,151.05,453.15,34.63
ORD-105235,2022-02-01,West,Technology,Keyboard,5,51.92,259.6,70.59
ORD-105236,2024-04-17,West,Office Supplies,Notebook,8,45.5,364.0,56.28
ORD-105237,2022-09-16,West,Technology,Monitor,5,153.81,769.05,220.57
ORD-105238,2024-04-28,East,Technology,Laptop,8,45.67,365.36,91.82
ORD-105239,2024-08-12,West,Furniture,Desk,1,119.31,119.31,10.65
ORD-105240,2023-08-25,East,Technology,Laptop,4,393.99,1575.96,90.28
ORD-105241,2024-02-10,East,Furniture,Table,7,387.48,2712.36,519.62
ORD-105242,2022-05-03,East,Office Supplies,Binder,4,321.35,1285.4,82.6
ORD-105243,2024-08-08,North,Furniture,Desk,8,314.04,2512.32,677.29
ORD-105244,2023-06-19,South,Office Supplies,Envelope,7,421.53,2950.71,266.19
ORD-105245,2024-12-16,East,Technology,Laptop,2,57.11,114.22,32.41
ORD-105246,2024-11-13,North,Furniture,Chair,7,385.06,2695.42,329.12
ORD-105247,2023-06-26,North,Furniture,Table,6,346.22,2077.32,527.43
ORD-105248,2022-12-07,North,Furniture,Desk,8,186.77,1494.16,104.84
ORD-105249,2023-05-19,North,Technology,Laptop,5,124.81,624.05,149.6
ORD-105250,2023-12-27,South,Technology,Monitor,7,404.0,2828.0,472.98
ORD-105251,2024-02-18,South,Furniture,Bookcase,3,161.03,483.09,129.87
ORD-105252,2022-09-10,South,Office Supplies,Pen,2,411.7,823.4,94.25
ORD-105253,2022-02-25,North,Office Supplies,Paper,3,18.75,56.25,2.98
ORD-105254,2023-02-22,West,Furniture,Table,1,393.11,393.11,55.08
ORD-105255,2023-09-26,North,Furniture,Table,5,86.16,430.8,114.66
ORD-105256,2023-02-14,East,Technology,Monitor,9,136.43,1227.87,103.17
ORD-105257,2024-04-18,North,Technology,Laptop,2,481.84,963.68,123.51
ORD-105258,2023-07-08,East,Office Supplies,Envelope,3,209.48,628.44,141.68
ORD-105259,2023-10-07,East,Office Supplies,Notebook,4,222.1,888.4,216.32
ORD-105260,2024-04-02,South,Technology,Printer,9,67.99,611.91,128.68
ORD-105261,2023-07-07,North,Technology,Laptop,10,292.36,2923.6,768.98
ORD-105262,2023-01-28,South,Technology,Laptop,3,101.45,304.35,57.46
ORD-105263,2024-11-12,East,Office Supplies,Pen,1,348.36,348.36,100.07
ORD-105264,2024-11-06,South,Office Supplies,Notebook,9,19.98,179.82,10.25
ORD-105265,2024-10-15,North,Technology,Keyboard,9,48.57,437.13,96.84
ORD-105266,2024-01-09,South,Office Supplies,Binder,5,395.24,1976.2,505.14
ORD-105267,2023-07-29,South,Furniture,Bookcase,8,248.71,1989.68,339.45
ORD-105268,2023-06-26,West,Technology,Keyboard,10,126.41,1264.1,159.95
ORD-105269,2024-06-09,North,Technology,Laptop,1,196.33,196.33,35.93
ORD-105270,2023-09-02,West,Office Supplies,Pen,9,220.02,1980.18,574.39
ORD-105271,2024-01-18,East,Office Supplies,Binder,4,250.94,1003.76,199.17
ORD-105272,2024-02-17,East,Office Supplies,Notebook,1,293.49,293.49,24.93
ORD-105273,2024-08-16,North,Furniture,Bookcase,3,430.56,1291.68,146.37
ORD-105274,2022-03-31,West,Technology,Monitor,2,379.05,758.1,49.36
ORD-105275,2023-06-02,South,Office Supplies,Pen,8,20.39,163.12,31.14
ORD-105276,2022-08-02,East,Technology,Monitor,8,151.84,1214.72,98.51
ORD-105277,2022-09-27,South,Technology,Laptop,6,34.07,204.42,52.39
ORD-105278,2023-05-20,East,Office Supplies,Envelope,10,256.72,2567.2,469.26
ORD-105279,2024-01-03,West,Technology,Monitor,3,344.41,1033.23,114.38
ORD-105280,2024-04-28,East,Furniture,Sofa,5,171.38,856.9,213.89
ORD-105281,2024-07-23,East,Office Supplies,Notebook,9,438.54,3946.86,368.34
ORD-105282,2024-10-06,North,Office Supplies,Pen,5,342.12,1710.6,454.66
ORD-105283,2024-12-19,North,Furniture,Sofa,4,70.7,282.8,24.4
ORD-105284,2022-11-27,North,Office Supplies,Notebook,4,301.85,1207.4,123.36
ORD-105285,2024-03-04,West,Office Supplies,Pen,2,233.53,467.06,130.56
ORD-105286,2022-03-24,East,Technology,Laptop,5,365.56,1827.8,269.34
ORD-105287,2022-06-15,North,Office Supplies,Notebook,3,278.45,835.35,90.09
ORD-105288,2023-12-19,North,Furniture,Chair,1,469.17,469.17,106.43
ORD-105289,2022-03-19,South,Furniture,Desk,8,388.6,3108.8,382.35
ORD-105290,2022-12-14,East,Office Supplies,Notebook,9,488.76,4398.84,1261.78
ORD-105291,2024-09-13,West,Technology,Mouse,5,95.37,476.85,98.34
ORD-105292,2023-04-15,South,Technology,Keyboard,8,100.8,806.4,199.09
ORD-105293,2024-05-06,South,Office Supplies,Binder,10,97.62,976.2,250.12
ORD-105294,2022-01-25,North,Technology,Laptop,3,192.78,578.34,99.72
ORD-105295,2023-02-01,East,Furniture,Chair,5,477.11,2385.55,534.9
ORD-105296,2023-12-05,West,Technology,Printer,4,437.92,1751.68,117.49
ORD-105297,2022-08-17,South,Technology,Mouse,1,181.27,181.27,9.26
ORD-105298,2022-05-15,South,Office Supplies,Envelope,9,229.32,2063.88,118.84
ORD-105299,2024-09-02,North,Office Supplies,Notebook,10,108.75,1087.5,117.71
ORD-105300,2022-09-24,North,Technology,Monitor,10,240.79,2407.9,236.44
ORD-105301,2024-11-25,East,Technology,Laptop,6,30.58,183.48,54.07
ORD-105302,2022-02-24,East,Furniture,Sofa,9,78.94,710.46,132.17
ORD-105303,2024-08-24,North,Furniture,Chair,3,90.55,271.65,51.67
ORD-105304,2022-11-17,North,Office Supplies,Binder,2,263.61,527.22,137.77
ORD-105305,2023-05-18,South,Technology,Keyboard,10,498.0,4980.0,1120.1
ORD-105306,2022-09-27,North,Office Supplies,Binder,4,108.8,435.2,110.2
ORD-105307,2023-12-20,West,Office Supplies,Envelope,2,232.82,465.64,75.14
ORD-105308,2022-12-09,South,Office Supplies,Paper,4,11.81,47.24,13.42
ORD-105309,2024-06-07,North,Office Supplies,Envelope,1,443.56,443.56,53.56
ORD-105310,2022-01-25,East,Furniture,Sofa,3,477.6,1432.8,334.65
ORD-105311,2022-04-07,North,Furniture,Table,8,259.05,2072.4,386.64
ORD-105312,2023-10-27,West,Technology,Keyboard,6,342.97,2057.82,276.82
ORD-105313,2022-07-18,East,Furniture,Desk,5,170.95,854.75,106.13
ORD-105314,2024-03-11,South,Technology,Monitor,7,312.9,2190.3,480.31
ORD-105315,2024-10-24,South,Furniture,Sofa,7,477.94,3345.58,254.59
ORD-105316,2022-03-22,South,Furniture,Bookcase,5,397.65,1988.25,556.14
ORD-105317,2023-10-26,East,Office Supplies,Envelope,1,342.58,342.58,76.12
ORD-105318,2024-09-24,North,Technology,Monitor,7,134.09,938.63,92.31
ORD-105319,2023-08-10,South,Technology,Printer,2,215.74,431.48,116.37
ORD-105320,2023-06-10,West,Office Supplies,Binder,1,223.6,223.6,61.18
ORD-105321,2024-12-27,East,Office Supplies,Binder,6,226.03,1356.18,278.22
ORD-105322,2024-06-13,West,Furniture,Chair,8,322.35,2578.8,759.67
ORD-105323,2023-04-29,West,Technology,Laptop,10,227.76,2277.6,461.87
ORD-105324,2024-08-26,West,Technology,Monitor,1,40.88,40.88,3.68
ORD-105325,2024-06-02,North,Office Supplies,Pen,5,181.41,907.05,197.28
ORD-105326,2023-05-21,East,Office Supplies,Pen,8,275.56,2204.48,259.25
ORD-105327,2024-09-15,North,Furniture,Bookcase,10,104.45,1044.5,142.2
ORD-105328,2024-03-17,East,Office Supplies,Binder,10,93.32,933.2,147.47
ORD-105329,2022-04-13,South,Office Supplies,Envelope,4,335.77,1343.08,385.65
ORD-105330,2023-12-03,South,Furniture,Sofa,8,63.32,506.56,71.45
ORD-105331,2022-11-13,North,Technology,Monitor,4,7.41,29.64,5.58
ORD-105332,2022-08-24,East,Technology,Mouse,6,120.89,725.34,164.22
ORD-105333,2024-02-19,West,Furniture,Bookcase,1,8.42,8.42,1.56
ORD-105334,2024-10-02,East,Office Supplies,Paper,9,110.36,993.24,211.9
ORD-105335,2023-02-19,North,Furniture,Table,5,41.22,206.1,57.2
ORD-105336,2023-01-23,East,Furniture,Sofa,3,296.21,888.63,116.23
ORD-105337,2024-06-27,East,Office Supplies,Envelope,8,409.1,3272.8,186.23
ORD-105338,2022-04-01,West,Technology,Laptop,1,251.87,251.87,71.7
ORD-105339,2023-05-22,South,Furniture,Bookcase,8,20.54,164.32,10.31
ORD-105340,2024-09-26,North,Technology,Printer,5,446.41,2232.05,269.92
ORD-105341,2022-06-18,West,Technology,Printer,7,122.99,860.93,239.0
ORD-105342,2022-06-12,South,Technology,Mouse,6,446.56,2679.36,608.13
ORD-105343,2023-06-07,East,Technology,Laptop,6,417.5,2505.0,399.0
ORD-105344,2023-08-18,South,Furniture,Desk,9,363.59,3272.31,415.26
ORD-105345,2024-11-02,West,Technology,Monitor,6,441.78,2650.68,548.54
ORD-105346,2022-12-21,West,Technology,Laptop,7,107.58,753.06,86.27
ORD-105347,2022-11-26,North,Office Supplies,Pen,3,106.45,319.35,33.44
ORD-105348,2022-09-09,South,Office Supplies,Envelope,6,283.78,1702.68,95.27
ORD-105349,2022-10-11,South,Technology,Laptop,1,148.29,148.29,17.54
ORD-105350,2024-05-09,East,Office Supplies,Notebook,8,462.21,3697.68,631.36
ORD-105351,2024-08-09,North,Technology,Keyboard,7,198.34,1388.38,172.4
ORD-105352,2022-06-23,South,Technology,Printer,2,203.93,407.86,103.88
ORD-105353,2024-03-31,West,Technology,Keyboard,8,460.71,3685.68,939.15
ORD-105354,2024-08-28,East,Technology,Mouse,7,195.51,1368.57,363.13
ORD-105355,2023-12-24,North,Technology,Mouse,3,9.17,27.51,5.99
ORD-105356,2023-09-29,West,Technology,Monitor,6,440.83,2644.98,744.94
ORD-105357,2022-05-08,East,Furniture,Sofa,5,288.75,1443.75,266.11
